SessionStart,CustomerID,FullName,Gender,Age,CreditScore,MonthlyIncome,Country,State,City,Category,Product,Cost,Price,Quantity,CampaignSchema ,CartAdditionTime,OrderConfirmation,OrderConfirmationTime,PaymentMethod,SessionEnd,OrderReturn,ReturnReason,SessionDuration,SessionYear,SessionMonth,SessionDay
2020-10-18 03:40:00,1701,Angela Mercado,0,34,734,5695.0,0,17,Melbourne,0,autobiography,20,35,3,Twitter-ads,2020-10-18 04:04:00,True,2020-10-18 04:15:00,1,2020-10-18 04:08:00,False,Unknown,28.0,2020,10,18
2020-10-18 20:20:00,1702,Sherri Logan,1,21,722,5544.0,0,17,Melbourne,0,novel,10,18,4,Google-ads,2020-10-18 20:41:00,False,,4,2020-10-18 20:59:00,Unknown,Unknown,39.0,2020,10,18
2020-10-19 10:46:00,1703,Jeremy Walter,0,23,701,6395.0,6,0,Malaga,0,novel,10,18,5,Billboard-QR code,2020-10-19 10:56:00,True,2020-10-19 11:05:00,2,2020-10-19 10:59:00,False,Unknown,13.0,2020,10,19
2020-10-19 19:26:00,1704,John Floyd,0,28,724,4455.0,4,6,Rome,2,t-shirt,15,25,2,Facebook-ads,2020-10-19 19:47:00,True,2020-10-19 20:01:00,1,2020-10-19 19:49:00,False,Unknown,23.0,2020,10,19
2020-10-19 22:16:00,1705,Thomas Gonzales,1,22,708,3646.0,6,0,Seville,1,laptop,800,1200,5,Twitter-ads,2020-10-19 22:41:00,True,2020-10-19 22:50:00,0,2020-10-19 22:46:00,False,Unknown,30.0,2020,10,19
2020-10-19 23:49:00,1706,Ashley Ball,0,26,619,7259.0,0,9,Sydney,0,novel,10,18,3,Twitter-ads,2020-10-19 23:54:00,True,2020-10-20 00:01:00,1,2020-10-19 23:59:00,False,Unknown,10.0,2020,10,19
2020-10-21 10:23:00,1707,Justin Kelley,1,63,636,7287.0,4,6,Rome,2,t-shirt,15,25,1,Facebook-ads,2020-10-21 10:35:00,True,2020-10-21 10:47:00,0,2020-10-21 10:38:00,False,Unknown,15.0,2020,10,21
2020-10-21 17:45:00,1708,Hannah Campbell,1,49,731,7237.0,0,9,Sydney,4,action figure,8,15,6,Billboard-QR code,2020-10-21 18:09:00,True,2020-10-21 18:22:00,2,2020-10-21 18:11:00,True,Wrong Item,26.0,2020,10,21
2020-10-22 20:14:00,1709,Tyler Marshall,1,53,727,4396.0,5,5,Yokohama,2,jeans,40,70,4,Twitter-ads,2020-10-22 20:44:00,True,2020-10-22 20:50:00,3,2020-10-22 20:49:00,True,Wrong Item,35.0,2020,10,22
2020-10-23 00:36:00,1710,Makayla Neal,1,71,634,3390.0,0,9,Sydney,2,t-shirt,15,25,4,Twitter-ads,2020-10-23 01:00:00,True,2020-10-23 01:12:00,2,2020-10-23 01:05:00,False,Unknown,29.0,2020,10,23
2020-10-23 22:09:00,1711,Joshua Rojas,1,46,695,6693.0,3,8,Pune,1,hair dryer,25,40,4,E-mails,2020-10-23 22:34:00,True,2020-10-23 22:46:00,1,2020-10-23 22:36:00,False,Unknown,27.0,2020,10,23
2020-10-27 05:06:00,1712,Robert Harrison,0,68,769,4013.0,0,9,Sydney,2,dress,50,80,4,Billboard-QR code,2020-10-27 05:27:00,True,2020-10-27 05:39:00,2,2020-10-27 05:29:00,False,Unknown,23.0,2020,10,27
2020-10-31 13:56:00,1713,Kayla Foster,1,25,672,3347.0,1,10,Ottawa,1,table fan,30,50,5,Twitter-ads,2020-10-31 14:03:00,True,2020-10-31 14:14:00,0,2020-10-31 14:07:00,False,Unknown,11.0,2020,10,31
2020-10-31 19:31:00,1714,Megan Taylor,1,33,661,3286.8,0,9,Wollongong,1,hair dryer,25,40,3,Google-ads,2020-10-31 19:37:00,True,2020-10-31 19:49:00,2,2020-10-31 19:39:00,False,Unknown,8.0,2020,10,31
2020-11-01 04:18:00,1715,Rachel Rivera,1,60,769,7058.0,6,2,Tarragona,4,plush toy,12,20,1,Instagram-ads,2020-11-01 04:33:00,True,2020-11-01 04:40:00,0,2020-11-01 04:38:00,False,Unknown,20.0,2020,11,1
2020-11-01 04:42:00,1716,Connor Navarro,0,39,697,6005.0,6,0,Malaga,4,puzzle,15,25,2,E-mails,2020-11-01 04:57:00,True,2020-11-01 05:04:00,0,2020-11-01 05:01:00,False,Unknown,19.0,2020,11,1
2020-11-01 10:19:00,1717,Mary Torres,0,62,652,6014.0,1,10,Ottawa,3,electric stove,250,400,5,Facebook-ads,2020-11-01 10:33:00,True,2020-11-01 10:39:00,1,2020-11-01 10:38:00,False,Unknown,19.0,2020,11,1
2020-11-01 20:22:00,1718,Robert Black,0,55,649,7752.05,1,11,Quebec City,3,mixer grinder,60,90,1,Instagram-ads,2020-11-01 20:28:00,True,2020-11-01 20:34:00,3,2020-11-01 20:32:00,False,Unknown,10.0,2020,11,1
2020-11-03 22:43:00,1719,Kimberly Turner,1,30,752,4800.0,8,14,Houston,3,toaster,40,60,2,Facebook-ads,2020-11-03 23:04:00,True,2020-11-03 23:15:00,2,2020-11-03 23:06:00,False,Unknown,23.0,2020,11,3
2020-11-04 08:50:00,1720,Joshua Osborne,0,26,629,4516.0,4,7,Brescia,3,toaster,40,60,5,Instagram-ads,2020-11-04 09:02:00,True,2020-11-04 09:07:00,3,2020-11-04 09:06:00,False,Unknown,16.0,2020,11,4
2020-11-05 02:51:00,1721,Taylor Gutierrez,0,63,687,7752.05,6,2,Barcelona,1,laptop,800,1200,3,Instagram-ads,2020-11-05 03:21:00,False,,4,2020-11-05 03:28:00,Unknown,Unknown,37.0,2020,11,5
2020-11-05 03:06:00,1722,Sean Mcdaniel,1,71,626,7752.05,8,1,San Jose,3,mixer grinder,60,90,4,Twitter-ads,2020-11-05 03:32:00,True,2020-11-05 03:41:00,1,2020-11-05 03:36:00,False,Unknown,30.0,2020,11,5
2020-11-05 12:06:00,1723,Rita Carney,0,29,713,7049.0,3,16,Lucknow,1,laptop,800,1200,1,Facebook-ads,2020-11-05 12:16:00,True,2020-11-05 12:23:00,1,2020-11-05 12:19:00,False,Unknown,13.0,2020,11,5
2020-11-09 00:45:00,1724,Sean Haynes,0,24,675,6870.0,3,8,Nagpur,2,shoes,60,100,2,Twitter-ads,2020-11-09 01:02:00,True,2020-11-09 01:12:00,1,2020-11-09 01:04:00,False,Unknown,19.0,2020,11,9
2020-11-11 02:00:00,1725,Melissa Proctor,1,43,641,7480.0,3,8,Nagpur,3,toaster,40,60,6,Facebook-ads,2020-11-11 02:11:00,True,2020-11-11 02:26:00,1,2020-11-11 02:15:00,False,Unknown,15.0,2020,11,11
2020-11-13 20:51:00,1726,Linda Jones,0,42,748,5288.0,0,9,Newcastle,0,magazine,5,8,2,Instagram-ads,2020-11-13 21:02:00,True,2020-11-13 21:10:00,2,2020-11-13 21:04:00,False,Unknown,13.0,2020,11,13
2020-11-14 18:02:00,1727,Justin Hobbs MD,0,47,758,3575.0,3,16,Ghaziabad,2,t-shirt,15,25,6,Twitter-ads,2020-11-14 18:17:00,False,,4,2020-11-14 18:13:00,Unknown,Unknown,11.0,2020,11,14
2020-11-15 20:47:00,1728,Jamie Liu,1,55,702,7145.0,7,12,Glasgow,0,magazine,5,8,5,Twitter-ads,2020-11-15 20:58:00,True,2020-11-15 21:09:00,1,2020-11-15 21:03:00,False,Unknown,16.0,2020,11,15
2020-11-17 12:23:00,1729,Duane Thompson,1,18,614,5735.0,0,17,Ballarat,2,dress,50,80,3,Google-ads,2020-11-17 12:48:00,True,2020-11-17 12:55:00,0,2020-11-17 12:52:00,False,Unknown,29.0,2020,11,17
2020-11-18 02:24:00,1730,Gary Chung,1,27,655,5990.0,2,13,Qingdao,3,toaster,40,60,1,Twitter-ads,2020-11-18 02:35:00,True,2020-11-18 02:45:00,0,2020-11-18 02:39:00,False,Unknown,15.0,2020,11,18
2020-11-22 07:45:00,1731,Melanie Foster,0,45,668,7599.0,7,3,Birmingham,2,shoes,60,100,4,Billboard-QR code,2020-11-22 08:02:00,True,2020-11-22 08:11:00,1,2020-11-22 08:05:00,False,Unknown,20.0,2020,11,22
2020-11-22 19:21:00,1732,John Stevens,0,50,672,5797.0,6,2,Girona,0,magazine,5,8,1,Facebook-ads,2020-11-22 19:36:00,True,2020-11-22 19:44:00,2,2020-11-22 19:41:00,False,Unknown,20.0,2020,11,22
2020-11-23 10:26:00,1733,Sally Dunn,1,51,630,3716.0,1,10,Mississauga,4,plush toy,12,20,5,Instagram-ads,2020-11-23 10:50:00,True,2020-11-23 11:01:00,2,2020-11-23 10:54:00,True,Poor Quality,28.0,2020,11,23
2020-11-23 23:27:00,1734,Peter Brown,0,21,611,7752.05,4,6,Rome,2,shoes,60,100,6,Google-ads,2020-11-23 23:47:00,True,2020-11-23 23:56:00,3,2020-11-23 23:50:00,False,Unknown,23.0,2020,11,23
2020-11-24 21:07:00,1735,Tracie Small,0,43,656,4662.0,5,15,Tokyo,3,microwave oven,300,500,6,Instagram-ads,2020-11-24 21:16:00,False,,4,2020-11-24 21:40:00,Unknown,Unknown,33.0,2020,11,24
2020-11-25 23:45:00,1736,Brianna Brooks,0,25,744,3649.0,1,11,Laval,4,board game,20,35,3,Facebook-ads,2020-11-26 00:07:00,True,2020-11-26 00:22:00,2,2020-11-26 00:10:00,False,Unknown,25.0,2020,11,25
2020-11-26 09:48:00,1737,Laura Sanders,1,29,715,6327.0,6,0,Malaga,1,table fan,30,50,3,Facebook-ads,2020-11-26 10:16:00,False,,4,2020-11-26 10:14:00,Unknown,Unknown,26.0,2020,11,26
2020-11-26 10:28:00,1738,Andrea Griffin,0,47,640,3685.0,1,11,Quebec City,4,board game,20,35,3,Instagram-ads,2020-11-26 10:46:00,True,2020-11-26 10:54:00,2,2020-11-26 10:49:00,False,Unknown,21.0,2020,11,26
2020-11-27 07:58:00,1739,John Williams,0,62,646,4658.0,5,15,Tokyo,2,dress,50,80,4,Instagram-ads,2020-11-27 08:18:00,True,2020-11-27 08:31:00,1,2020-11-27 08:21:00,False,Unknown,23.0,2020,11,27
2020-11-27 18:21:00,1740,Douglas Gonzalez,1,42,742,3963.0,1,10,Toronto,3,toaster,40,60,4,E-mails,2020-11-27 18:50:00,True,2020-11-27 18:58:00,2,2020-11-27 18:53:00,True,Arrived Late,32.0,2020,11,27
2020-11-28 16:04:00,1741,Sharon Tucker,0,66,763,6161.0,1,11,Laval,4,plush toy,12,20,5,Google-ads,2020-11-28 16:21:00,True,2020-11-28 16:26:00,0,2020-11-28 16:23:00,False,Unknown,19.0,2020,11,28
2020-11-28 18:41:00,1742,Austin Moss,1,39,716,4597.0,0,17,Melbourne,0,novel,10,18,3,Instagram-ads,2020-11-28 19:05:00,False,,4,2020-11-28 19:06:00,Unknown,Unknown,25.0,2020,11,28
2020-11-30 13:31:00,1743,Diana Jimenez,1,69,718,5678.0,7,3,Birmingham,0,textbook,30,50,3,Google-ads,2020-11-30 13:54:00,True,2020-11-30 14:01:00,2,2020-11-30 13:59:00,False,Unknown,28.0,2020,11,30
2020-11-30 20:58:00,1744,Betty Pollard,0,41,643,3588.0,8,1,San Jose,2,shoes,60,100,5,Google-ads,2020-11-30 21:28:00,True,2020-11-30 21:41:00,2,2020-11-30 21:31:00,False,Unknown,33.0,2020,11,30
2020-12-03 14:05:00,1745,Janet Schwartz,1,38,767,4842.0,6,0,Malaga,0,novel,10,18,6,Twitter-ads,2020-12-03 14:19:00,True,2020-12-03 14:24:00,1,2020-12-03 14:21:00,False,Unknown,16.0,2020,12,3
2020-12-04 11:11:00,1746,Brent Taylor,0,48,611,7617.0,5,15,Tokyo,3,toaster,40,60,3,Billboard-QR code,2020-12-04 11:24:00,True,2020-12-04 11:37:00,2,2020-12-04 11:27:00,False,Unknown,16.0,2020,12,4
2020-12-04 14:53:00,1747,Kimberly Jackson,1,25,737,3545.0,0,17,Melbourne,2,jeans,40,70,5,Instagram-ads,2020-12-04 15:05:00,False,,4,2020-12-04 15:31:00,Unknown,Unknown,38.0,2020,12,4
2020-12-06 08:14:00,1748,William Mcgee,1,56,743,6683.0,7,12,Glasgow,0,autobiography,20,35,3,Instagram-ads,2020-12-06 08:22:00,True,2020-12-06 08:28:00,1,2020-12-06 08:27:00,False,Unknown,13.0,2020,12,6
2020-12-06 21:54:00,1749,Dr. Kimberly Fleming,0,62,619,5603.0,1,10,Toronto,2,shoes,60,100,3,Billboard-QR code,2020-12-06 22:05:00,True,2020-12-06 22:13:00,1,2020-12-06 22:10:00,False,Unknown,16.0,2020,12,6
2020-12-07 13:34:00,1750,Steven Ponce,1,70,622,6005.0,8,14,Houston,0,autobiography,20,35,3,Twitter-ads,2020-12-07 13:55:00,True,2020-12-07 14:01:00,1,2020-12-07 13:59:00,False,Unknown,25.0,2020,12,7
2020-12-07 19:25:00,1751,Russell Ortega,0,58,674,6494.0,1,10,Mississauga,2,dress,50,80,1,Instagram-ads,2020-12-07 19:44:00,True,2020-12-07 19:49:00,0,2020-12-07 19:49:00,False,Unknown,24.0,2020,12,7
2020-12-09 08:27:00,1752,Dustin Burton,1,57,739,6025.0,0,17,Geelong,0,textbook,30,50,6,Billboard-QR code,2020-12-09 08:55:00,True,2020-12-09 09:03:00,0,2020-12-09 08:57:00,False,Unknown,30.0,2020,12,9
2020-12-10 04:55:00,1753,Julie Olson,0,40,611,6822.0,5,15,Yokohama,2,shoes,60,100,2,E-mails,2020-12-10 05:15:00,True,2020-12-10 05:27:00,0,2020-12-10 05:19:00,False,Unknown,24.0,2020,12,10
2020-12-11 02:45:00,1754,Michael Sharp,1,68,641,6562.0,6,2,Barcelona,1,laptop,800,1200,5,Instagram-ads,2020-12-11 02:59:00,True,2020-12-11 03:14:00,2,2020-12-11 03:02:00,False,Unknown,17.0,2020,12,11
2020-12-14 23:13:00,1755,Donna Thompson,0,60,636,3476.0,1,11,Laval,3,electric stove,250,400,3,E-mails,2020-12-14 23:29:00,True,2020-12-14 23:40:00,1,2020-12-14 23:34:00,False,Unknown,21.0,2020,12,14
2020-12-15 00:59:00,1756,Jonathan Robinson,0,39,669,3886.0,7,3,London,3,mixer grinder,60,90,1,Facebook-ads,2020-12-15 01:14:00,True,2020-12-15 01:25:00,3,2020-12-15 01:18:00,False,Unknown,19.0,2020,12,15
2020-12-15 04:01:00,1757,Matthew Morgan,1,69,611,6074.0,8,14,Houston,4,board game,20,35,5,Instagram-ads,2020-12-15 04:21:00,True,2020-12-15 04:26:00,2,2020-12-15 04:25:00,False,Unknown,24.0,2020,12,15
2020-12-16 03:51:00,1758,Cheryl Escobar,1,37,703,4185.0,3,8,Nagpur,1,laptop,800,1200,4,Facebook-ads,2020-12-16 04:10:00,False,,4,2020-12-16 03:58:00,Unknown,Unknown,7.0,2020,12,16
2020-12-16 09:54:00,1759,Kyle Owens,1,59,615,5551.0,2,4,Shenzhen,4,plush toy,12,20,1,E-mails,2020-12-16 10:01:00,True,2020-12-16 10:14:00,1,2020-12-16 10:05:00,True,Arrived Damaged,11.0,2020,12,16
2020-12-16 23:24:00,1760,Taylor Pratt,0,45,724,5125.0,0,9,Wollongong,1,table fan,30,50,1,Google-ads,2020-12-16 23:53:00,True,2020-12-17 00:04:00,2,2020-12-16 23:57:00,False,Unknown,33.0,2020,12,16
2020-12-16 23:52:00,1761,Heidi Lester,0,30,748,3286.8,4,7,Bergamo,4,board game,20,35,6,E-mails,2020-12-16 23:59:00,False,,4,2020-12-16 23:55:00,Unknown,Unknown,3.0,2020,12,16
2020-12-17 20:31:00,1762,Adam Greene,1,50,642,7752.05,0,9,Newcastle,3,electric stove,250,400,1,Twitter-ads,2020-12-17 20:49:00,True,2020-12-17 21:01:00,0,2020-12-17 20:52:00,False,Unknown,21.0,2020,12,17
2020-12-18 15:32:00,1763,Jeanette Patterson,0,69,655,3542.0,1,11,Laval,2,t-shirt,15,25,4,Instagram-ads,2020-12-18 15:39:00,True,2020-12-18 15:52:00,2,2020-12-18 15:44:00,False,Unknown,12.0,2020,12,18
2020-12-20 12:55:00,1764,Phillip Vazquez,0,20,663,6911.0,3,8,Nagpur,0,autobiography,20,35,6,Google-ads,2020-12-20 13:24:00,True,2020-12-20 13:38:00,0,2020-12-20 13:28:00,False,Unknown,33.0,2020,12,20
2020-12-22 10:52:00,1765,Troy Wells,1,65,718,6871.0,3,8,Pune,2,jeans,40,70,5,E-mails,2020-12-22 11:03:00,False,,4,2020-12-22 10:58:00,Unknown,Unknown,6.0,2020,12,22
2020-12-24 05:33:00,1766,Kristen Hogan,1,59,752,5007.0,3,8,Mumbai,4,puzzle,15,25,6,Billboard-QR code,2020-12-24 05:45:00,True,2020-12-24 05:59:00,2,2020-12-24 05:48:00,True,Poor Value,15.0,2020,12,24
2020-12-24 17:04:00,1767,Chloe Goodwin,1,31,768,5817.0,8,1,San Jose,4,action figure,8,15,5,Facebook-ads,2020-12-24 17:19:00,True,2020-12-24 17:26:00,2,2020-12-24 17:21:00,False,Unknown,17.0,2020,12,24
2020-12-26 05:23:00,1768,Nina Griffin,0,53,625,4794.0,0,17,Ballarat,4,board game,20,35,5,Instagram-ads,2020-12-26 05:53:00,True,2020-12-26 06:03:00,3,2020-12-26 05:55:00,False,Unknown,32.0,2020,12,26
2020-12-26 12:59:00,1769,Andrea Osborne,1,58,722,7019.0,6,0,Seville,3,microwave oven,300,500,5,Google-ads,2020-12-26 13:11:00,True,2020-12-26 13:21:00,0,2020-12-26 13:16:00,False,Unknown,17.0,2020,12,26
2020-12-26 17:20:00,1770,Jennifer Wolf,0,24,653,4900.0,4,7,Bergamo,0,textbook,30,50,4,Twitter-ads,2020-12-26 17:30:00,True,2020-12-26 17:38:00,1,2020-12-26 17:34:00,False,Unknown,14.0,2020,12,26
2020-12-27 01:16:00,1771,James Warren,1,34,710,3789.0,3,16,Kanpur,1,laptop,800,1200,1,E-mails,2020-12-27 01:39:00,False,,4,2020-12-27 01:49:00,Unknown,Unknown,33.0,2020,12,27
2020-12-27 20:13:00,1772,Dana Durham,0,23,679,5212.0,3,8,Mumbai,0,textbook,30,50,6,E-mails,2020-12-27 20:42:00,True,2020-12-27 20:53:00,1,2020-12-27 20:44:00,False,Unknown,31.0,2020,12,27
2020-12-27 23:22:00,1773,Karen Merritt,1,20,654,7577.0,3,16,Ghaziabad,2,dress,50,80,2,Google-ads,2020-12-27 23:33:00,True,2020-12-27 23:38:00,0,2020-12-27 23:36:00,True,Wrong Item,14.0,2020,12,27
2020-12-28 03:19:00,1774,Maria Parker MD,0,37,756,6133.0,0,17,Melbourne,0,novel,10,18,1,Instagram-ads,2020-12-28 03:29:00,False,,4,2020-12-28 03:57:00,Unknown,Unknown,38.0,2020,12,28
2020-12-28 03:27:00,1775,Ashley Jones,0,30,755,3857.0,0,9,Wollongong,1,television,1000,1500,3,Instagram-ads,2020-12-28 03:52:00,True,2020-12-28 04:04:00,1,2020-12-28 03:56:00,False,Unknown,29.0,2020,12,28
2020-12-28 10:55:00,1776,Herbert Kelly,0,33,740,6383.0,8,1,Los Angeles,0,magazine,5,8,2,E-mails,2020-12-28 11:19:00,True,2020-12-28 11:34:00,0,2020-12-28 11:22:00,False,Unknown,27.0,2020,12,28
2020-12-29 12:08:00,1777,Sabrina Simpson,0,47,631,4057.0,4,6,Rome,4,action figure,8,15,4,Facebook-ads,2020-12-29 12:24:00,False,,4,2020-12-29 12:24:00,Unknown,Unknown,16.0,2020,12,29
2020-12-30 01:19:00,1778,Shawn Edwards,0,67,743,6481.0,1,10,Mississauga,3,toaster,40,60,4,Billboard-QR code,2020-12-30 01:49:00,True,2020-12-30 02:01:00,2,2020-12-30 01:54:00,False,Unknown,35.0,2020,12,30
2021-01-04 00:58:00,1779,Christopher Bennett,1,52,636,4464.0,3,16,Lucknow,0,textbook,30,50,2,Instagram-ads,2021-01-04 01:20:00,False,,4,2021-01-04 01:01:00,Unknown,Unknown,3.0,2021,1,4
2021-01-05 01:04:00,1780,Dr. Bridget Humphrey,0,57,680,4196.0,2,4,Guangzhou,0,magazine,5,8,3,Instagram-ads,2021-01-05 01:23:00,True,2021-01-05 01:37:00,2,2021-01-05 01:28:00,False,Unknown,24.0,2021,1,5
2021-01-05 05:36:00,1781,David Norris,0,29,669,7149.0,5,15,Tokyo,2,t-shirt,15,25,5,Billboard-QR code,2021-01-05 05:43:00,True,2021-01-05 05:57:00,1,2021-01-05 05:45:00,False,Unknown,9.0,2021,1,5
2021-01-05 18:19:00,1782,Robert Sanders,0,48,649,6672.0,5,15,Kawasaki,3,mixer grinder,60,90,4,Instagram-ads,2021-01-05 18:35:00,True,2021-01-05 18:44:00,0,2021-01-05 18:40:00,False,Unknown,21.0,2021,1,5
2021-01-06 07:19:00,1783,Benjamin Turner,0,29,611,6551.0,2,4,Guangzhou,2,jeans,40,70,1,Facebook-ads,2021-01-06 07:46:00,True,2021-01-06 07:55:00,0,2021-01-06 07:51:00,False,Unknown,32.0,2021,1,6
2021-01-06 07:43:00,1784,Larry Wallace,0,19,769,7752.05,1,10,Ottawa,1,table fan,30,50,2,Twitter-ads,2021-01-06 07:59:00,True,2021-01-06 08:08:00,0,2021-01-06 08:03:00,True,Poor Value,20.0,2021,1,6
2021-01-07 14:59:00,1785,Barbara West,0,45,639,3286.8,6,0,Granada,2,dress,50,80,3,Instagram-ads,2021-01-07 15:07:00,False,,4,2021-01-07 15:24:00,Unknown,Unknown,25.0,2021,1,7
2021-01-07 22:35:00,1786,Gwendolyn Ray,0,47,662,6916.0,3,8,Mumbai,3,electric stove,250,400,1,Google-ads,2021-01-07 22:54:00,True,2021-01-07 23:07:00,2,2021-01-07 22:59:00,False,Unknown,24.0,2021,1,7
2021-01-08 16:15:00,1787,Henry Martin,1,67,769,4060.0,7,12,Glasgow,2,jeans,40,70,4,Google-ads,2021-01-08 16:24:00,True,2021-01-08 16:29:00,1,2021-01-08 16:28:00,False,Unknown,13.0,2021,1,8
2021-01-10 01:02:00,1788,Jonathan Rogers,0,61,691,3806.0,7,3,Birmingham,0,magazine,5,8,5,Instagram-ads,2021-01-10 01:12:00,True,2021-01-10 01:18:00,2,2021-01-10 01:14:00,False,Unknown,12.0,2021,1,10
2021-01-10 15:41:00,1789,David Smith,0,38,683,5255.0,0,9,Newcastle,3,mixer grinder,60,90,3,E-mails,2021-01-10 16:07:00,False,,4,2021-01-10 16:16:00,Unknown,Unknown,35.0,2021,1,10
2021-01-11 18:53:00,1790,Laura Jackson,1,56,721,4118.0,3,16,Lucknow,4,action figure,8,15,1,Twitter-ads,2021-01-11 19:06:00,True,2021-01-11 19:15:00,0,2021-01-11 19:08:00,False,Unknown,15.0,2021,1,11
2021-01-12 04:24:00,1791,William Collins,1,69,679,5439.0,2,4,Dongguan,3,toaster,40,60,1,Instagram-ads,2021-01-12 04:53:00,True,2021-01-12 05:03:00,2,2021-01-12 04:58:00,True,Wrong Item,34.0,2021,1,12
2021-01-12 08:07:00,1792,Eddie Bishop,0,47,628,5556.0,1,11,Montreal,0,magazine,5,8,2,Facebook-ads,2021-01-12 08:21:00,True,2021-01-12 08:33:00,2,2021-01-12 08:25:00,False,Unknown,18.0,2021,1,12
2021-01-12 13:10:00,1793,Tammy Reyes,0,49,769,5689.0,8,14,San Antonio,3,electric stove,250,400,5,Facebook-ads,2021-01-12 13:39:00,True,2021-01-12 13:47:00,3,2021-01-12 13:43:00,False,Unknown,33.0,2021,1,12
2021-01-12 16:18:00,1794,Travis Harper,1,54,674,7752.05,1,10,Toronto,4,action figure,8,15,3,Facebook-ads,2021-01-12 16:39:00,False,,4,2021-01-12 16:30:00,Unknown,Unknown,12.0,2021,1,12
2021-01-12 19:38:00,1795,Amanda Walters,1,56,611,7752.05,8,1,Los Angeles,1,table fan,30,50,3,Billboard-QR code,2021-01-12 19:56:00,True,2021-01-12 20:01:00,2,2021-01-12 19:58:00,False,Unknown,20.0,2021,1,12
2021-01-13 07:22:00,1796,Charles Oliver,1,67,655,5211.0,3,16,Kanpur,3,toaster,40,60,5,Instagram-ads,2021-01-13 07:35:00,True,2021-01-13 07:40:00,1,2021-01-13 07:38:00,False,Unknown,16.0,2021,1,13
2021-01-14 02:37:00,1797,Megan Smith,0,65,708,6151.0,8,14,San Antonio,2,jeans,40,70,6,E-mails,2021-01-14 02:51:00,True,2021-01-14 03:05:00,0,2021-01-14 02:56:00,False,Unknown,19.0,2021,1,14
2021-01-14 12:45:00,1798,Joshua Michael,1,20,752,5173.0,2,13,Qingdao,3,electric stove,250,400,3,Billboard-QR code,2021-01-14 12:55:00,True,2021-01-14 13:09:00,3,2021-01-14 12:59:00,False,Unknown,14.0,2021,1,14
2021-01-15 16:03:00,1799,Renee Simpson,0,64,769,7024.0,0,9,Sydney,2,dress,50,80,1,Billboard-QR code,2021-01-15 16:08:00,True,2021-01-15 16:14:00,1,2021-01-15 16:13:00,False,Unknown,10.0,2021,1,15
2021-01-15 16:20:00,1800,Victor Davis,0,20,701,4429.0,1,10,Toronto,0,autobiography,20,35,3,E-mails,2021-01-15 16:25:00,True,2021-01-15 16:30:00,1,2021-01-15 16:29:00,False,Unknown,9.0,2021,1,15
2021-01-18 14:32:00,1801,Ryan Morgan,0,40,612,3698.0,2,13,Qingdao,4,board game,20,35,6,E-mails,2021-01-18 14:44:00,True,2021-01-18 14:49:00,2,2021-01-18 14:48:00,False,Unknown,16.0,2021,1,18
2021-01-19 01:42:00,1802,Scott Shaw,0,21,720,6999.0,4,6,Latina,2,shoes,60,100,4,E-mails,2021-01-19 02:01:00,True,2021-01-19 02:14:00,1,2021-01-19 02:06:00,False,Unknown,24.0,2021,1,19
2021-01-19 02:53:00,1803,Stephanie Bond,0,19,769,6896.0,6,0,Granada,2,t-shirt,15,25,1,E-mails,2021-01-19 03:18:00,True,2021-01-19 03:29:00,1,2021-01-19 03:23:00,False,Unknown,30.0,2021,1,19
2021-01-19 16:51:00,1804,Scott Butler,1,41,636,7324.0,2,4,Guangzhou,3,microwave oven,300,500,5,Instagram-ads,2021-01-19 17:08:00,True,2021-01-19 17:21:00,3,2021-01-19 17:11:00,False,Unknown,20.0,2021,1,19
2021-01-19 18:07:00,1805,Christian Butler,1,43,703,6811.0,2,13,Yantai,2,t-shirt,15,25,4,Facebook-ads,2021-01-19 18:23:00,True,2021-01-19 18:36:00,2,2021-01-19 18:27:00,False,Unknown,20.0,2021,1,19
2021-01-22 02:00:00,1806,Patty Nelson,0,38,666,6055.0,6,2,Tarragona,3,electric stove,250,400,3,Google-ads,2021-01-22 02:21:00,True,2021-01-22 02:27:00,2,2021-01-22 02:23:00,False,Unknown,23.0,2021,1,22
2021-01-23 05:36:00,1807,Abigail Tucker,0,21,627,3322.0,7,12,Glasgow,4,action figure,8,15,4,Google-ads,2021-01-23 05:54:00,True,2021-01-23 06:08:00,1,2021-01-23 05:59:00,False,Unknown,23.0,2021,1,23
2021-01-25 17:33:00,1808,William Randolph,1,33,762,7666.0,3,16,Lucknow,2,shoes,60,100,1,Google-ads,2021-01-25 17:41:00,True,2021-01-25 17:56:00,1,2021-01-25 17:43:00,False,Unknown,10.0,2021,1,25
2021-01-29 00:08:00,1809,Andrew Simon,1,56,733,6941.0,8,14,Dallas,3,mixer grinder,60,90,3,Instagram-ads,2021-01-29 00:17:00,False,,4,2021-01-29 00:42:00,Unknown,Unknown,34.0,2021,1,29
2021-01-29 18:25:00,1810,Rachel Anthony,0,43,755,3803.0,5,15,Tokyo,1,table fan,30,50,4,Google-ads,2021-01-29 18:51:00,True,2021-01-29 19:05:00,1,2021-01-29 18:53:00,False,Unknown,28.0,2021,1,29
2021-01-29 22:22:00,1811,Robert Gardner,0,66,769,6719.0,8,14,Houston,3,microwave oven,300,500,4,Instagram-ads,2021-01-29 22:44:00,True,2021-01-29 22:53:00,2,2021-01-29 22:49:00,False,Unknown,27.0,2021,1,29
